,data_name,model_name,loss_name,iter,best_epoch,test_iou,test_dice,test_precision,test_recall,test_f1
8957,breast-cancer-malignant,DeepLab_V3+,FocalWithTVLoss_tar,1.0,127.0,0.601045251,0.732322872,0.783270061,0.738107264,0.732322872
8958,breast-cancer-malignant,DeepLab_V3+,FocalWithTVLoss_tar,2.0,46.0,0.50143826,0.621411145,0.666006267,0.658253431,0.621411145
8959,breast-cancer-malignant,DeepLab_V3+,FocalWithTVLoss_tar,3.0,69.0,0.568823218,0.688518882,0.742473781,0.697566628,0.688518882
8960,breast-cancer-malignant,DeepLab_V3+,FocalWithTVLoss_tar,4.0,108.0,0.568400323,0.687846124,0.755999923,0.722464144,0.687846124
8961,breast-cancer-malignant,DeepLab_V3+,FocalWithGaussianLoss,0.0,30.0,0.555225909,0.681312382,0.752542198,0.671922624,0.681312382
8962,breast-cancer-malignant,DeepLab_V3+,FocalWithGaussianLoss,1.0,3.0,0.527985573,0.670256138,0.701783895,0.732105255,0.670256138
8963,breast-cancer-malignant,DeepLab_V3+,FocalWithGaussianLoss,2.0,77.0,0.485851556,0.607065678,0.671922624,0.613266349,0.607065618
8964,breast-cancer-malignant,DeepLab_V3+,FocalWithGaussianLoss,3.0,74.0,0.546863675,0.666167498,0.745994806,0.669904232,0.666167498
8965,breast-cancer-malignant,DeepLab_V3+,FocalWithGaussianLoss,4.0,14.0,0.50626272,0.630455732,0.759395182,0.635001063,0.630455732
8966,breast-cancer-malignant,DeepLab_V3+,BCEWithTVLoss_tar,0.0,69.0,0.60710156,0.719174922,0.776843846,0.719677031,0.719174922
8967,breast-cancer-malignant,DeepLab_V3+,BCEWithTVLoss_tar,1.0,54.0,0.601446629,0.733714163,0.809103012,0.724898815,0.733714163
8968,breast-cancer-malignant,DeepLab_V3+,BCEWithTVLoss_tar,2.0,22.0,0.518214762,0.639514685,0.660283983,0.688092768,0.639514685
8969,breast-cancer-malignant,DeepLab_V3+,BCEWithTVLoss_tar,3.0,71.0,0.575681686,0.687810183,0.72719878,0.732075572,0.687810302
8970,breast-cancer-malignant,DeepLab_V3+,BCEWithTVLoss_tar,4.0,33.0,0.572775781,0.692463458,0.774638712,0.70577538,0.692463458
8971,breast-cancer-malignant,DeepLab_V3+,IoUWithSSIMLoss,0.0,20.0,0.602543235,0.710968554,0.753616512,0.738008678,0.710968554
8972,breast-cancer-malignant,DeepLab_V3+,IoUWithSSIMLoss,1.0,53.0,0.620931923,0.748775363,0.828035533,0.744712412,0.748775303
8973,breast-cancer-malignant,DeepLab_V3+,IoUWithSSIMLoss,2.0,20.0,0.513695896,0.61568594,0.66246599,0.642006159,0.61568594
8974,breast-cancer-malignant,DeepLab_V3+,IoUWithSSIMLoss,3.0,8.0,0.572069705,0.68791908,0.67045331,0.81504494,0.687919021
8975,breast-cancer-malignant,DeepLab_V3+,IoUWithSSIMLoss,4.0,24.0,0.58466059,0.692250669,0.779788256,0.696411014,0.692250729
8976,breast-cancer-malignant,DeepLab_V3+,DiceWithSSIMLoss,0.0,28.0,0.596757829,0.708531857,0.771241128,0.720108747,0.708531857
8977,breast-cancer-malignant,DeepLab_V3+,DiceWithSSIMLoss,1.0,81.0,0.607787967,0.735616744,0.808412731,0.743540943,0.735616744
8978,breast-cancer-malignant,DeepLab_V3+,DiceWithSSIMLoss,2.0,48.0,0.534778535,0.639843345,0.67447722,0.648727775,0.639843345
8979,breast-cancer-malignant,DeepLab_V3+,DiceWithSSIMLoss,3.0,18.0,0.601849258,0.704916894,0.733330309,0.742398202,0.704916894
8980,breast-cancer-malignant,DeepLab_V3+,DiceWithSSIMLoss,4.0,33.0,0.565531909,0.685113788,0.749354303,0.712005913,0.685113847
8981,breast-cancer-malignant,DeepLab_V3+,BCEWithSSIMLoss,0.0,89.0,0.586000562,0.703696191,0.799222708,0.681460917,0.703696191
8982,breast-cancer-malignant,DeepLab_V3+,BCEWithSSIMLoss,1.0,93.0,0.61410439,0.744392097,0.823556662,0.720644176,0.744392097
8983,breast-cancer-malignant,DeepLab_V3+,BCEWithSSIMLoss,2.0,102.0,0.520673394,0.630700529,0.665313661,0.670939505,0.630700529
8984,breast-cancer-malignant,DeepLab_V3+,BCEWithSSIMLoss,3.0,103.0,0.600343347,0.715073764,0.759440899,0.763428926,0.715073764
8985,breast-cancer-malignant,DeepLab_V3+,BCEWithSSIMLoss,4.0,91.0,0.570573747,0.688379467,0.768209279,0.707970023,0.688379467
8986,breast-cancer-malignant,ColonSegNet,FocalWithTVLoss_tar,0.0,13.0,0.49071458,0.628395438,0.657766402,0.702859819,0.628395438
8987,breast-cancer-malignant,ColonSegNet,FocalWithTVLoss_tar,1.0,16.0,0.482453614,0.62057507,0.636867702,0.707713306,0.62057507
8988,breast-cancer-malignant,ColonSegNet,FocalWithTVLoss_tar,2.0,49.0,0.392161787,0.520891905,0.53000921,0.602647603,0.520891905
8989,breast-cancer-malignant,ColonSegNet,FocalWithTVLoss_tar,3.0,9.0,0.429299504,0.565121353,0.669733584,0.626423657,0.565121353
8990,breast-cancer-malignant,ColonSegNet,FocalWithTVLoss_tar,4.0,12.0,0.459907621,0.592715085,0.578551829,0.735955179,0.592715085
8991,breast-cancer-malignant,ColonSegNet,FocalWithGaussianLoss,0.0,13.0,0.461003482,0.607881308,0.648322821,0.67438668,0.607881308
8992,breast-cancer-malignant,ColonSegNet,FocalWithGaussianLoss,1.0,23.0,0.46226716,0.599105775,0.726550341,0.611740053,0.599105775
8993,breast-cancer-malignant,ColonSegNet,FocalWithGaussianLoss,2.0,41.0,0.390696973,0.519841731,0.558667719,0.593699992,0.519841731
8994,breast-cancer-malignant,ColonSegNet,FocalWithGaussianLoss,3.0,12.0,0.417856127,0.552317977,0.637737334,0.64271605,0.552317977
8995,breast-cancer-malignant,ColonSegNet,FocalWithGaussianLoss,4.0,36.0,0.45292443,0.586906195,0.602481484,0.687263846,0.586906195
8996,breast-cancer-malignant,ColonSegNet,BCEWithTVLoss_tar,0.0,20.0,0.478285491,0.617382765,0.655542612,0.688793957,0.617382824
8997,breast-cancer-malignant,ColonSegNet,BCEWithTVLoss_tar,1.0,16.0,0.461409628,0.606912792,0.71666044,0.638200462,0.606912792
8998,breast-cancer-malignant,ColonSegNet,BCEWithTVLoss_tar,2.0,23.0,0.379148245,0.503908515,0.509898722,0.599473894,0.503908515
8999,breast-cancer-malignant,ColonSegNet,BCEWithTVLoss_tar,3.0,23.0,0.480359912,0.60600543,0.695927799,0.687808573,0.60600543
9000,breast-cancer-malignant,ColonSegNet,BCEWithTVLoss_tar,4.0,12.0,0.469412416,0.598188281,0.648859918,0.67846024,0.598188341
9001,breast-cancer-malignant,ColonSegNet,IoUWithSSIMLoss,0.0,52.0,0.466813177,0.608151555,0.651527941,0.652364552,0.608151495
9002,breast-cancer-malignant,ColonSegNet,IoUWithSSIMLoss,1.0,3.0,0.416061312,0.566099048,0.60488528,0.689463198,0.566099107
9003,breast-cancer-malignant,ColonSegNet,IoUWithSSIMLoss,2.0,95.0,0.416978121,0.539997458,0.564207554,0.632356405,0.539997458
9004,breast-cancer-malignant,ColonSegNet,IoUWithSSIMLoss,3.0,9.0,0.432886809,0.565511286,0.58303535,0.677022755,0.565511286
9005,breast-cancer-malignant,ColonSegNet,IoUWithSSIMLoss,4.0,14.0,0.438790292,0.572265267,0.545957029,0.741794646,0.572265267
9006,breast-cancer-malignant,ColonSegNet,DiceWithSSIMLoss,0.0,13.0,0.465709418,0.612337768,0.631392181,0.699391246,0.612337828
9007,breast-cancer-malignant,ColonSegNet,DiceWithSSIMLoss,1.0,39.0,0.446769446,0.585698485,0.615137458,0.675253987,0.585698485
9008,breast-cancer-malignant,ColonSegNet,DiceWithSSIMLoss,2.0,47.0,0.398532867,0.52639693,0.564188838,0.594942808,0.52639693
9009,breast-cancer-malignant,ColonSegNet,DiceWithSSIMLoss,3.0,13.0,0.476061434,0.598071456,0.579251051,0.764166415,0.598071456
9010,breast-cancer-malignant,ColonSegNet,DiceWithSSIMLoss,4.0,27.0,0.436090797,0.57730633,0.551559448,0.739766359,0.57730639
9011,breast-cancer-malignant,ColonSegNet,BCEWithSSIMLoss,0.0,27.0,0.466706008,0.608140111,0.63334167,0.681469858,0.608140111
9012,breast-cancer-malignant,ColonSegNet,BCEWithSSIMLoss,1.0,15.0,0.47322306,0.619359374,0.635755539,0.745591164,0.619359374
9013,breast-cancer-malignant,ColonSegNet,BCEWithSSIMLoss,2.0,13.0,0.392886341,0.522994161,0.537658691,0.596646488,0.522994101
9014,breast-cancer-malignant,ColonSegNet,BCEWithSSIMLoss,3.0,8.0,0.443467885,0.575442314,0.702914536,0.610458255,0.575442314
9015,breast-cancer-malignant,ColonSegNet,BCEWithSSIMLoss,4.0,53.0,0.428704858,0.567979217,0.619819641,0.653761268,0.567979217
9016,breast-cancer-malignant,EMCADNet,FocalWithTVLoss_tar,0.0,122.0,0.620092213,0.731457472,0.782904327,0.736919105,0.731457472
9017,breast-cancer-malignant,EMCADNet,FocalWithTVLoss_tar,1.0,12.0,0.61192292,0.740028322,0.733732879,0.787600875,0.740028322
9018,breast-cancer-malignant,EMCADNet,FocalWithTVLoss_tar,2.0,9.0,0.483648777,0.605492353,0.563235998,0.743308961,0.605492353
9019,breast-cancer-malignant,EMCADNet,FocalWithTVLoss_tar,3.0,11.0,0.602382958,0.716547072,0.760977149,0.772163332,0.716547072
9020,breast-cancer-malignant,EMCADNet,FocalWithTVLoss_tar,4.0,22.0,0.58449167,0.693237543,0.749338567,0.705109656,0.693237543
9021,breast-cancer-malignant,EMCADNet,FocalWithGaussianLoss,0.0,22.0,0.602100194,0.721424997,0.780096233,0.722370863,0.721424997
9022,breast-cancer-malignant,EMCADNet,FocalWithGaussianLoss,1.0,12.0,0.603909612,0.7378124,0.746358812,0.769195557,0.7378124
9023,breast-cancer-malignant,EMCADNet,FocalWithGaussianLoss,2.0,27.0,0.462447941,0.573349535,0.694655359,0.570282519,0.573349535
9024,breast-cancer-malignant,EMCADNet,FocalWithGaussianLoss,3.0,13.0,0.623297632,0.739417136,0.761120021,0.780085981,0.739417136
9025,breast-cancer-malignant,EMCADNet,FocalWithGaussianLoss,4.0,9.0,0.578299046,0.700538397,0.746109128,0.725621462,0.700538397
9026,breast-cancer-malignant,EMCADNet,BCEWithTVLoss_tar,0.0,71.0,0.627893209,0.738145173,0.789539993,0.733437479,0.738145173
9027,breast-cancer-malignant,EMCADNet,BCEWithTVLoss_tar,1.0,70.0,0.626517355,0.754761755,0.80719465,0.756401896,0.754761636
9028,breast-cancer-malignant,EMCADNet,BCEWithTVLoss_tar,2.0,130.0,0.565895855,0.671958804,0.694931924,0.707797587,0.671958804
9029,breast-cancer-malignant,EMCADNet,BCEWithTVLoss_tar,3.0,54.0,0.623471141,0.732332587,0.78251189,0.744702637,0.732332587
9030,breast-cancer-malignant,EMCADNet,BCEWithTVLoss_tar,4.0,36.0,0.583401978,0.689060509,0.757321119,0.699255049,0.689060509
9031,breast-cancer-malignant,EMCADNet,IoUWithSSIMLoss,0.0,93.0,0.612086892,0.719933629,0.795887828,0.709200203,0.719933629
9032,breast-cancer-malignant,EMCADNet,IoUWithSSIMLoss,1.0,94.0,0.667095721,0.786303937,0.840196252,0.792295754,0.786303937
9033,breast-cancer-malignant,EMCADNet,IoUWithSSIMLoss,2.0,28.0,0.567656517,0.664934516,0.741854906,0.671212375,0.664934516
9034,breast-cancer-malignant,EMCADNet,IoUWithSSIMLoss,3.0,22.0,0.620814919,0.726321995,0.737378418,0.798493445,0.726321995
9035,breast-cancer-malignant,EMCADNet,IoUWithSSIMLoss,4.0,27.0,0.609915435,0.716923118,0.745300889,0.760371327,0.716923118
9036,breast-cancer-malignant,EMCADNet,DiceWithSSIMLoss,0.0,36.0,0.629783213,0.73765403,0.795026958,0.736125946,0.73765409
9037,breast-cancer-malignant,EMCADNet,DiceWithSSIMLoss,1.0,21.0,0.647042632,0.769479513,0.834688663,0.76651758,0.769479513
9038,breast-cancer-malignant,EMCADNet,DiceWithSSIMLoss,2.0,16.0,0.548054099,0.65608269,0.660036027,0.744960606,0.65608269
9039,breast-cancer-malignant,EMCADNet,DiceWithSSIMLoss,3.0,20.0,0.619833946,0.730021119,0.709235787,0.851933539,0.730021119
9040,breast-cancer-malignant,EMCADNet,DiceWithSSIMLoss,4.0,25.0,0.611138403,0.725604773,0.67614466,0.840401173,0.725604773
9041,breast-cancer-malignant,EMCADNet,BCEWithSSIMLoss,0.0,126.0,0.624302328,0.739021838,0.803679705,0.724769533,0.739021838
9042,breast-cancer-malignant,EMCADNet,BCEWithSSIMLoss,1.0,95.0,0.634396851,0.757725298,0.826206923,0.739348173,0.757725298
9043,breast-cancer-malignant,EMCADNet,BCEWithSSIMLoss,2.0,130.0,0.557882011,0.668404937,0.69893378,0.699904978,0.668404937
9044,breast-cancer-malignant,EMCADNet,BCEWithSSIMLoss,3.0,42.0,0.617562711,0.720337093,0.743556261,0.760613859,0.720337093
9045,breast-cancer-malignant,EMCADNet,BCEWithSSIMLoss,4.0,22.0,0.564078093,0.679519594,0.690241098,0.740883052,0.679519594
9046,breast-cancer-malignant,FCBFormer,FocalWithTVLoss_tar,0.0,49.0,0.628726542,0.744012833,0.781910956,0.738389313,0.744012833
9047,breast-cancer-malignant,FCBFormer,FocalWithTVLoss_tar,1.0,9.0,0.639378667,0.760927379,0.808250368,0.753881991,0.760927379
9048,breast-cancer-malignant,FCBFormer,FocalWithTVLoss_tar,2.0,32.0,0.559285879,0.672026217,0.661804616,0.746911228,0.672026217
9049,breast-cancer-malignant,FCBFormer,FocalWithTVLoss_tar,3.0,9.0,0.614320695,0.726417601,0.736730337,0.770901561,0.726417661
9050,breast-cancer-malignant,FCBFormer,FocalWithTVLoss_tar,4.0,48.0,0.582799315,0.694370627,0.751726985,0.709751487,0.694370627
9051,breast-cancer-malignant,FCBFormer,FocalWithGaussianLoss,0.0,8.0,0.637787282,0.751882434,0.779556274,0.759950876,0.751882374
9052,breast-cancer-malignant,FCBFormer,FocalWithGaussianLoss,1.0,6.0,0.630897403,0.756097376,0.82366842,0.730276287,0.756097376
9053,breast-cancer-malignant,FCBFormer,FocalWithGaussianLoss,2.0,8.0,0.560467541,0.668622792,0.674151957,0.721688747,0.668622792
9054,breast-cancer-malignant,FCBFormer,FocalWithGaussianLoss,3.0,11.0,0.609914184,0.721382737,0.714789748,0.780064821,0.721382737
9055,breast-cancer-malignant,FCBFormer,FocalWithGaussianLoss,4.0,4.0,0.563872337,0.687792182,0.710742414,0.739364088,0.687792182
9056,breast-cancer-malignant,FCBFormer,BCEWithTVLoss_tar,0.0,21.0,0.651849031,0.762781858,0.770969868,0.785086215,0.762781858
9057,breast-cancer-malignant,FCBFormer,BCEWithTVLoss_tar,1.0,8.0,0.641112566,0.765159369,0.806761444,0.762368083,0.765159428
9058,breast-cancer-malignant,FCBFormer,BCEWithTVLoss_tar,2.0,14.0,0.57459563,0.679633498,0.680166185,0.738502562,0.679633498
9059,breast-cancer-malignant,FCBFormer,BCEWithTVLoss_tar,3.0,4.0,0.618891895,0.737559974,0.718047917,0.824191332,0.737559974
9060,breast-cancer-malignant,FCBFormer,BCEWithTVLoss_tar,4.0,9.0,0.609719634,0.719911456,0.770817339,0.728700101,0.719911456
9061,breast-cancer-malignant,FCBFormer,IoUWithSSIMLoss,0.0,45.0,0.652338386,0.763821781,0.791902363,0.764992893,0.763821781
9062,breast-cancer-malignant,FCBFormer,IoUWithSSIMLoss,1.0,11.0,0.656763494,0.773858964,0.823672533,0.762639225,0.773858964
9063,breast-cancer-malignant,FCBFormer,IoUWithSSIMLoss,2.0,42.0,0.591269016,0.701941192,0.698354602,0.759635508,0.701941192
9064,breast-cancer-malignant,FCBFormer,IoUWithSSIMLoss,3.0,21.0,0.666478038,0.773229182,0.761659741,0.855813384,0.773229182
9065,breast-cancer-malignant,FCBFormer,IoUWithSSIMLoss,4.0,12.0,0.609151423,0.720919013,0.716293693,0.787973166,0.720919013
9066,breast-cancer-malignant,FCBFormer,DiceWithSSIMLoss,0.0,8.0,0.669284284,0.774597526,0.761615574,0.819970369,0.774597526
9067,breast-cancer-malignant,FCBFormer,DiceWithSSIMLoss,1.0,10.0,0.669617951,0.786240518,0.807552993,0.810555995,0.786240518
9068,breast-cancer-malignant,FCBFormer,DiceWithSSIMLoss,2.0,41.0,0.590529382,0.698071659,0.667449653,0.789683402,0.698071659
9069,breast-cancer-malignant,FCBFormer,DiceWithSSIMLoss,3.0,6.0,0.637168825,0.746157229,0.761126101,0.811967671,0.746157229
9070,breast-cancer-malignant,FCBFormer,DiceWithSSIMLoss,4.0,46.0,0.613058448,0.722645521,0.752382815,0.758534014,0.722645521
9071,breast-cancer-malignant,FCBFormer,BCEWithSSIMLoss,0.0,21.0,0.626985967,0.742274284,0.760741949,0.759260356,0.742274284
9072,breast-cancer-malignant,FCBFormer,BCEWithSSIMLoss,1.0,15.0,0.644779086,0.766086519,0.817911148,0.749667883,0.766086519
9073,breast-cancer-malignant,FCBFormer,BCEWithSSIMLoss,2.0,11.0,0.579825461,0.686369419,0.681455195,0.756108463,0.686369419
9074,breast-cancer-malignant,FCBFormer,BCEWithSSIMLoss,3.0,20.0,0.625365615,0.734232306,0.730598688,0.802255571,0.734232247
9075,breast-cancer-malignant,FCBFormer,BCEWithSSIMLoss,4.0,87.0,0.586427927,0.703418374,0.740281463,0.71915549,0.703418374
9076,breast-cancer-malignant,caranet,FocalWithTVLoss_tar,0.0,196.0,0.570745349,0.687568545,0.738529563,0.704969764,0.687568545
9077,breast-cancer-malignant,caranet,FocalWithTVLoss_tar,1.0,199.0,0.568731427,0.70350951,0.782662928,0.717272162,0.70350951
9078,breast-cancer-malignant,caranet,FocalWithTVLoss_tar,2.0,56.0,0.466105938,0.585752666,0.665983975,0.640269637,0.585752666
9079,breast-cancer-malignant,caranet,FocalWithTVLoss_tar,3.0,196.0,0.580931962,0.692688763,0.719689667,0.745843887,0.692688704
9080,breast-cancer-malignant,caranet,FocalWithTVLoss_tar,4.0,189.0,0.536495686,0.658964694,0.750234187,0.67154789,0.658964634
9081,breast-cancer-malignant,caranet,FocalWithGaussianLoss,0.0,132.0,0.55079931,0.6723966,0.726093471,0.69889617,0.6723966
9082,breast-cancer-malignant,caranet,FocalWithGaussianLoss,1.0,77.0,0.504580557,0.642608404,0.715731382,0.683022618,0.642608404
9083,breast-cancer-malignant,caranet,FocalWithGaussianLoss,2.0,28.0,0.419168741,0.542091787,0.599987209,0.612177908,0.542091787
9084,breast-cancer-malignant,caranet,FocalWithGaussianLoss,3.0,139.0,0.532429457,0.650889099,0.672668099,0.718194604,0.650889158
9085,breast-cancer-malignant,caranet,FocalWithGaussianLoss,4.0,87.0,0.495415479,0.625041187,0.704057574,0.66425395,0.625041187
9086,breast-cancer-malignant,caranet,BCEWithTVLoss_tar,0.0,126.0,0.59045589,0.709820151,0.746398687,0.731643498,0.709820151
9087,breast-cancer-malignant,caranet,BCEWithTVLoss_tar,1.0,131.0,0.581424415,0.71499455,0.7743783,0.741983056,0.71499455
9088,breast-cancer-malignant,caranet,BCEWithTVLoss_tar,2.0,189.0,0.518684685,0.636035323,0.657013774,0.684101522,0.636035323
9089,breast-cancer-malignant,caranet,BCEWithTVLoss_tar,3.0,194.0,0.602725804,0.704812944,0.73544544,0.76030463,0.704813004
9090,breast-cancer-malignant,caranet,BCEWithTVLoss_tar,4.0,61.0,0.56221807,0.689983487,0.738444388,0.713373959,0.689983487
9091,breast-cancer-malignant,caranet,IoUWithSSIMLoss,0.0,45.0,0.61358732,0.72454077,0.778446019,0.735534072,0.72454071
9092,breast-cancer-malignant,caranet,IoUWithSSIMLoss,1.0,34.0,0.586503923,0.718049586,0.822342634,0.704835951,0.718049586
9093,breast-cancer-malignant,caranet,IoUWithSSIMLoss,2.0,39.0,0.550120354,0.662322342,0.668324053,0.720622241,0.662322342
9094,breast-cancer-malignant,caranet,IoUWithSSIMLoss,3.0,70.0,0.620712936,0.731012523,0.721187711,0.831210911,0.731012523
9095,breast-cancer-malignant,caranet,IoUWithSSIMLoss,4.0,36.0,0.583322287,0.699818552,0.756119311,0.733830631,0.699818552
9096,breast-cancer-malignant,caranet,DiceWithSSIMLoss,0.0,126.0,0.623226702,0.735453784,0.773788095,0.751463652,0.735453784
9097,breast-cancer-malignant,caranet,DiceWithSSIMLoss,1.0,42.0,0.597383261,0.72818917,0.815413058,0.721194327,0.72818917
9098,breast-cancer-malignant,caranet,DiceWithSSIMLoss,2.0,50.0,0.510701478,0.619994879,0.633499622,0.674721181,0.619994879
9099,breast-cancer-malignant,caranet,DiceWithSSIMLoss,3.0,10.0,0.591050267,0.701455653,0.724686027,0.795333862,0.701455653
9100,breast-cancer-malignant,caranet,DiceWithSSIMLoss,4.0,24.0,0.568651021,0.687933922,0.771961331,0.698422551,0.687934041
9101,breast-cancer-malignant,caranet,BCEWithSSIMLoss,0.0,97.0,0.594659865,0.71423775,0.763045549,0.725682616,0.71423775
9102,breast-cancer-malignant,caranet,BCEWithSSIMLoss,1.0,161.0,0.581042826,0.713158011,0.789771855,0.730531514,0.713158011
9103,breast-cancer-malignant,caranet,BCEWithSSIMLoss,2.0,185.0,0.510499954,0.628510118,0.661728323,0.696111619,0.628510118
9104,breast-cancer-malignant,caranet,BCEWithSSIMLoss,3.0,32.0,0.562500477,0.670662999,0.666834593,0.749081969,0.670662999
9105,breast-cancer-malignant,caranet,BCEWithSSIMLoss,4.0,74.0,0.552404702,0.676183045,0.73419261,0.698891342,0.676183045
9106,breast-cancer-malignant,FAT_Net,FocalWithTVLoss_tar,0.0,135.0,0.619563282,0.735212684,0.764152646,0.755535841,0.735212684
9107,breast-cancer-malignant,FAT_Net,FocalWithTVLoss_tar,1.0,24.0,0.61487931,0.742625654,0.793816447,0.758987248,0.742625654
9108,breast-cancer-malignant,FAT_Net,FocalWithTVLoss_tar,2.0,60.0,0.523715258,0.619966209,0.665114164,0.63215363,0.619966209
9109,breast-cancer-malignant,FAT_Net,FocalWithTVLoss_tar,3.0,73.0,0.598626375,0.708706439,0.752740085,0.774688303,0.708706439
9110,breast-cancer-malignant,FAT_Net,FocalWithTVLoss_tar,4.0,74.0,0.562232554,0.679496467,0.724838018,0.723526895,0.679496467
9111,breast-cancer-malignant,FAT_Net,FocalWithGaussianLoss,0.0,29.0,0.590376258,0.715217531,0.712898135,0.766070783,0.715217531
9112,breast-cancer-malignant,FAT_Net,FocalWithGaussianLoss,1.0,90.0,0.582568526,0.711775005,0.794600904,0.714853466,0.711775005
9113,breast-cancer-malignant,FAT_Net,FocalWithGaussianLoss,2.0,14.0,0.52543366,0.63339591,0.686117709,0.667144954,0.63339591
9114,breast-cancer-malignant,FAT_Net,FocalWithGaussianLoss,3.0,22.0,0.579176724,0.684675932,0.723204434,0.725863814,0.684675872
9115,breast-cancer-malignant,FAT_Net,FocalWithGaussianLoss,4.0,35.0,0.533479154,0.657449126,0.662908018,0.754719853,0.657449186
9116,breast-cancer-malignant,FAT_Net,BCEWithTVLoss_tar,0.0,66.0,0.605989575,0.724372983,0.749879718,0.745937467,0.724372983
9117,breast-cancer-malignant,FAT_Net,BCEWithTVLoss_tar,1.0,26.0,0.612230062,0.738627613,0.797042787,0.758673131,0.738627613
9118,breast-cancer-malignant,FAT_Net,BCEWithTVLoss_tar,2.0,109.0,0.535792291,0.640152097,0.636230528,0.687536776,0.640152037
9119,breast-cancer-malignant,FAT_Net,BCEWithTVLoss_tar,3.0,71.0,0.596257925,0.704727352,0.759059727,0.743990839,0.704727352
9120,breast-cancer-malignant,FAT_Net,BCEWithTVLoss_tar,4.0,12.0,0.57586354,0.690203667,0.753034174,0.712475419,0.690203726
9121,breast-cancer-malignant,FAT_Net,IoUWithSSIMLoss,0.0,31.0,0.598640919,0.711127222,0.781261027,0.705545127,0.711127222
9122,breast-cancer-malignant,FAT_Net,IoUWithSSIMLoss,1.0,21.0,0.589231849,0.711155772,0.845954478,0.705584466,0.711155772
9123,breast-cancer-malignant,FAT_Net,IoUWithSSIMLoss,2.0,14.0,0.51672703,0.628539383,0.618110061,0.738166809,0.628539383
9124,breast-cancer-malignant,FAT_Net,IoUWithSSIMLoss,3.0,32.0,0.596992016,0.694347501,0.731283128,0.755773485,0.694347501
9125,breast-cancer-malignant,FAT_Net,IoUWithSSIMLoss,4.0,8.0,0.563510835,0.685874164,0.677220285,0.80329752,0.685874164
9126,breast-cancer-malignant,FAT_Net,DiceWithSSIMLoss,0.0,15.0,0.594819486,0.706030607,0.746367276,0.721657634,0.706030607
9127,breast-cancer-malignant,FAT_Net,DiceWithSSIMLoss,1.0,25.0,0.610619187,0.734388053,0.788039982,0.752395809,0.734388053
9128,breast-cancer-malignant,FAT_Net,DiceWithSSIMLoss,2.0,45.0,0.534799159,0.625452161,0.706158578,0.637712121,0.625452161
9129,breast-cancer-malignant,FAT_Net,DiceWithSSIMLoss,3.0,17.0,0.589422166,0.693321884,0.733890235,0.732159615,0.693321884
9130,breast-cancer-malignant,FAT_Net,DiceWithSSIMLoss,4.0,43.0,0.577811956,0.690134883,0.778592348,0.699155569,0.690134883
9131,breast-cancer-malignant,FAT_Net,BCEWithSSIMLoss,0.0,66.0,0.596637309,0.718025982,0.740434051,0.754680753,0.718026042
9132,breast-cancer-malignant,FAT_Net,BCEWithSSIMLoss,1.0,24.0,0.611696661,0.737126172,0.840312064,0.727307796,0.737126172
9133,breast-cancer-malignant,FAT_Net,BCEWithSSIMLoss,2.0,42.0,0.55242157,0.663959086,0.669065952,0.70490998,0.663959086
9134,breast-cancer-malignant,FAT_Net,BCEWithSSIMLoss,3.0,37.0,0.591649413,0.69887656,0.721743822,0.771562219,0.69887656
9135,breast-cancer-malignant,FAT_Net,BCEWithSSIMLoss,4.0,16.0,0.565860152,0.68284452,0.681277215,0.773904204,0.682844579
9136,CVC-ClinicDB,FCN,FocalWithTVLoss_tar,0.0,80.0,0.80619663,0.867423475,0.907235324,0.872183681,0.867423475
9137,CVC-ClinicDB,FCN,FocalWithTVLoss_tar,1.0,169.0,0.792873979,0.860563874,0.914981008,0.85580194,0.860563993
9138,CVC-ClinicDB,FCN,FocalWithTVLoss_tar,2.0,89.0,0.80320996,0.875509381,0.896380424,0.887886524,0.875509381
9139,CVC-ClinicDB,FCN,FocalWithTVLoss_tar,3.0,193.0,0.789867282,0.855762839,0.9017061,0.8633461,0.855762839
9140,CVC-ClinicDB,FCN,FocalWithTVLoss_tar,4.0,120.0,0.837702572,0.902936101,0.92929095,0.897700369,0.902936101
9141,CVC-ClinicDB,FCN,FocalWithGaussianLoss,0.0,197.0,0.773771763,0.843478978,0.906994522,0.842587233,0.843478978
9142,CVC-ClinicDB,FCN,FocalWithGaussianLoss,1.0,190.0,0.7452209,0.824071705,0.900016248,0.81987077,0.824071705
9143,CVC-ClinicDB,FCN,FocalWithGaussianLoss,2.0,195.0,0.776715755,0.855666518,0.905145943,0.853505254,0.855666518
9144,CVC-ClinicDB,FCN,FocalWithGaussianLoss,3.0,199.0,0.745803535,0.821702302,0.893855572,0.81533587,0.821702302
9145,CVC-ClinicDB,FCN,FocalWithGaussianLoss,4.0,195.0,0.807964802,0.884701192,0.929792702,0.867430687,0.884701192
9146,CVC-ClinicDB,FCN,BCEWithTVLoss_tar,0.0,155.0,0.836465299,0.89711231,0.905393362,0.905231237,0.89711237
9147,CVC-ClinicDB,FCN,BCEWithTVLoss_tar,1.0,77.0,0.814589143,0.880342305,0.917087317,0.883849084,0.880342305
9148,CVC-ClinicDB,FCN,BCEWithTVLoss_tar,2.0,55.0,0.818790376,0.884529054,0.913094282,0.884570539,0.884529054
9149,CVC-ClinicDB,FCN,BCEWithTVLoss_tar,3.0,39.0,0.801068664,0.86593765,0.925085604,0.862122715,0.865937591
