,Unnamed: 0.1,Unnamed: 0,name,type,images,labels
4872,4872,4872,ISIC:test:0464,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015607.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015607_segmentation.png
4873,4873,4873,ISIC:test:0465,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015614.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015614_segmentation.png
4874,4874,4874,ISIC:test:0466,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015617.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015617_segmentation.png
4875,4875,4875,ISIC:test:0467,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015625.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015625_segmentation.png
4876,4876,4876,ISIC:test:0468,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015631.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015631_segmentation.png
4877,4877,4877,ISIC:test:0469,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015636.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015636_segmentation.png
4878,4878,4878,ISIC:test:0470,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015638.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015638_segmentation.png
4879,4879,4879,ISIC:test:0471,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015641.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015641_segmentation.png
4880,4880,4880,ISIC:test:0472,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015645.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015645_segmentation.png
4881,4881,4881,ISIC:test:0473,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015936.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015936_segmentation.png
4882,4882,4882,ISIC:test:0474,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015937.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015937_segmentation.png
4883,4883,4883,ISIC:test:0475,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015938.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015938_segmentation.png
4884,4884,4884,ISIC:test:0476,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015939.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015939_segmentation.png
4885,4885,4885,ISIC:test:0477,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015940.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015940_segmentation.png
4886,4886,4886,ISIC:test:0478,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015941.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015941_segmentation.png
4887,4887,4887,ISIC:test:0479,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015942.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015942_segmentation.png
4888,4888,4888,ISIC:test:0480,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015943.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015943_segmentation.png
4889,4889,4889,ISIC:test:0481,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015944.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015944_segmentation.png
4890,4890,4890,ISIC:test:0482,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015945.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015945_segmentation.png
4891,4891,4891,ISIC:test:0483,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015946.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015946_segmentation.png
4892,4892,4892,ISIC:test:0484,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015947.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015947_segmentation.png
4893,4893,4893,ISIC:test:0485,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015948.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015948_segmentation.png
4894,4894,4894,ISIC:test:0486,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015949.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015949_segmentation.png
4895,4895,4895,ISIC:test:0487,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015950.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015950_segmentation.png
4896,4896,4896,ISIC:test:0488,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015951.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015951_segmentation.png
4897,4897,4897,ISIC:test:0489,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015952.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015952_segmentation.png
4898,4898,4898,ISIC:test:0490,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015953.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015953_segmentation.png
4899,4899,4899,ISIC:test:0491,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015954.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015954_segmentation.png
4900,4900,4900,ISIC:test:0492,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015955.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015955_segmentation.png
4901,4901,4901,ISIC:test:0493,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015956.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015956_segmentation.png
4902,4902,4902,ISIC:test:0494,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015957.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015957_segmentation.png
4903,4903,4903,ISIC:test:0495,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015958.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015958_segmentation.png
4904,4904,4904,ISIC:test:0496,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015959.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015959_segmentation.png
4905,4905,4905,ISIC:test:0497,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015960.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015960_segmentation.png
4906,4906,4906,ISIC:test:0498,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015961.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015961_segmentation.png
4907,4907,4907,ISIC:test:0499,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015962.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015962_segmentation.png
4908,4908,4908,ISIC:test:0500,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015963.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015963_segmentation.png
4909,4909,4909,ISIC:test:0501,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015964.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015964_segmentation.png
4910,4910,4910,ISIC:test:0502,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015965.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015965_segmentation.png
4911,4911,4911,ISIC:test:0503,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015966.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015966_segmentation.png
4912,4912,4912,ISIC:test:0504,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015967.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015967_segmentation.png
4913,4913,4913,ISIC:test:0505,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015968.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015968_segmentation.png
4914,4914,4914,ISIC:test:0506,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015969.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015969_segmentation.png
4915,4915,4915,ISIC:test:0507,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015971.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015971_segmentation.png
4916,4916,4916,ISIC:test:0508,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015972.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015972_segmentation.png
4917,4917,4917,ISIC:test:0509,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015973.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015973_segmentation.png
4918,4918,4918,ISIC:test:0510,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015974.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015974_segmentation.png
4919,4919,4919,ISIC:test:0511,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015975.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015975_segmentation.png
4920,4920,4920,ISIC:test:0512,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015976.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015976_segmentation.png
4921,4921,4921,ISIC:test:0513,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015978.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015978_segmentation.png
4922,4922,4922,ISIC:test:0514,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015979.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015979_segmentation.png
4923,4923,4923,ISIC:test:0515,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015980.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015980_segmentation.png
4924,4924,4924,ISIC:test:0516,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015981.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015981_segmentation.png
4925,4925,4925,ISIC:test:0517,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015982.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015982_segmentation.png
4926,4926,4926,ISIC:test:0518,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015983.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015983_segmentation.png
4927,4927,4927,ISIC:test:0519,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015984.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015984_segmentation.png
4928,4928,4928,ISIC:test:0520,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015985.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015985_segmentation.png
4929,4929,4929,ISIC:test:0521,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015986.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015986_segmentation.png
4930,4930,4930,ISIC:test:0522,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015987.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015987_segmentation.png
4931,4931,4931,ISIC:test:0523,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015988.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015988_segmentation.png
4932,4932,4932,ISIC:test:0524,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015989.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015989_segmentation.png
4933,4933,4933,ISIC:test:0525,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015990.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015990_segmentation.png
4934,4934,4934,ISIC:test:0526,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015991.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015991_segmentation.png
4935,4935,4935,ISIC:test:0527,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015992.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015992_segmentation.png
4936,4936,4936,ISIC:test:0528,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015993.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015993_segmentation.png
4937,4937,4937,ISIC:test:0529,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015994.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015994_segmentation.png
4938,4938,4938,ISIC:test:0530,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015995.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015995_segmentation.png
4939,4939,4939,ISIC:test:0531,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015996.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015996_segmentation.png
4940,4940,4940,ISIC:test:0532,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015997.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015997_segmentation.png
4941,4941,4941,ISIC:test:0533,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015998.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015998_segmentation.png
4942,4942,4942,ISIC:test:0534,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0015999.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0015999_segmentation.png
4943,4943,4943,ISIC:test:0535,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016000.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016000_segmentation.png
4944,4944,4944,ISIC:test:0536,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016001.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016001_segmentation.png
4945,4945,4945,ISIC:test:0537,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016002.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016002_segmentation.png
4946,4946,4946,ISIC:test:0538,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016003.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016003_segmentation.png
4947,4947,4947,ISIC:test:0539,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016004.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016004_segmentation.png
4948,4948,4948,ISIC:test:0540,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016005.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016005_segmentation.png
4949,4949,4949,ISIC:test:0541,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016006.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016006_segmentation.png
4950,4950,4950,ISIC:test:0542,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016007.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016007_segmentation.png
4951,4951,4951,ISIC:test:0543,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016008.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016008_segmentation.png
4952,4952,4952,ISIC:test:0544,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016009.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016009_segmentation.png
4953,4953,4953,ISIC:test:0545,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016011.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016011_segmentation.png
4954,4954,4954,ISIC:test:0546,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016012.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016012_segmentation.png
4955,4955,4955,ISIC:test:0547,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016013.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016013_segmentation.png
4956,4956,4956,ISIC:test:0548,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016014.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016014_segmentation.png
4957,4957,4957,ISIC:test:0549,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016015.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016015_segmentation.png
4958,4958,4958,ISIC:test:0550,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016016.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016016_segmentation.png
4959,4959,4959,ISIC:test:0551,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016017.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016017_segmentation.png
4960,4960,4960,ISIC:test:0552,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016018.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016018_segmentation.png
4961,4961,4961,ISIC:test:0553,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016019.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016019_segmentation.png
4962,4962,4962,ISIC:test:0554,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016022.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016022_segmentation.png
4963,4963,4963,ISIC:test:0555,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016023.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016023_segmentation.png
4964,4964,4964,ISIC:test:0556,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016024.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016024_segmentation.png
4965,4965,4965,ISIC:test:0557,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016025.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016025_segmentation.png
4966,4966,4966,ISIC:test:0558,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016026.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016026_segmentation.png
4967,4967,4967,ISIC:test:0559,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016027.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016027_segmentation.png
4968,4968,4968,ISIC:test:0560,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016028.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016028_segmentation.png
4969,4969,4969,ISIC:test:0561,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016029.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016029_segmentation.png
4970,4970,4970,ISIC:test:0562,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016030.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016030_segmentation.png
4971,4971,4971,ISIC:test:0563,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016031.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016031_segmentation.png
4972,4972,4972,ISIC:test:0564,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016033.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016033_segmentation.png
4973,4973,4973,ISIC:test:0565,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016034.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016034_segmentation.png
4974,4974,4974,ISIC:test:0566,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016035.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016035_segmentation.png
4975,4975,4975,ISIC:test:0567,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016036.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016036_segmentation.png
4976,4976,4976,ISIC:test:0568,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016037.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016037_segmentation.png
4977,4977,4977,ISIC:test:0569,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016038.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016038_segmentation.png
4978,4978,4978,ISIC:test:0570,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016040.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016040_segmentation.png
4979,4979,4979,ISIC:test:0571,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016041.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016041_segmentation.png
4980,4980,4980,ISIC:test:0572,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016042.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016042_segmentation.png
4981,4981,4981,ISIC:test:0573,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016043.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016043_segmentation.png
4982,4982,4982,ISIC:test:0574,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016044.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016044_segmentation.png
4983,4983,4983,ISIC:test:0575,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016045.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016045_segmentation.png
4984,4984,4984,ISIC:test:0576,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016046.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016046_segmentation.png
4985,4985,4985,ISIC:test:0577,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016048.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016048_segmentation.png
4986,4986,4986,ISIC:test:0578,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016049.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016049_segmentation.png
4987,4987,4987,ISIC:test:0579,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016050.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016050_segmentation.png
4988,4988,4988,ISIC:test:0580,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016051.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016051_segmentation.png
4989,4989,4989,ISIC:test:0581,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/images/ISIC_0016052.png,/project/ahnailab/data/segmentation/ISIC_resize/testset_224x224/labels/ISIC_0016052_segmentation.png
